id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15647029,F&D's House,75315181,Fiona,,Stonnington,-37.83350792862177,145.00793967159808,Entire home/apt,480,1,8,2017-03-18,1.66,1,167
6242642,Yarra River Abode,30060823,Amy,,Stonnington,-37.833967429651345,145.00034210746193,Private room,59,2,13,2016-05-17,0.63,2,181
7291224,Spacious Unit plus Garage Parking,38184704,Chris,,Stonnington,-37.87331245147596,145.0655038900094,Entire home/apt,201,2,2,2015-10-20,0.11,1,89
16304960,Amazing Accommodations: City View,5238994,Pawan,,Stonnington,-37.84405359975379,144.99598802972199,Entire home/apt,149,1,1,2016-12-11,0.26,22,181
3293605,Stylish room in South Yarra APT.,16640061,Matt,,Stonnington,-37.83948540532447,144.99515270506285,Private room,69,3,0,,,1,0
17908162,Amazing Accommodations: South Yarra8,48014108,Fernanda,,Stonnington,-37.84528234738104,144.99507492186498,Entire home/apt,131,1,0,,,14,363
15424776,Tranquil haven close to Chapel Street,70293816,Rú,,Stonnington,-37.85617547008745,145.00617760281366,Private room,350,1,0,,,1,0
16317643,St Kilda East/ Prahran,106785626,Sierra,,Stonnington,-37.85768977967499,145.0063534525815,Private room,35,4,1,2017-01-21,0.41,1,0
16171502,Elegant luxury apartment VIEWS+ROOFTOP+WIFI,108825,Allissa,,Stonnington,-37.83733033555549,144.99347954562617,Private room,90,2,12,2017-03-27,7.83,2,159
5620625,The Prahran Chocolate Factory!,29135997,Raphaela,,Stonnington,-37.851725523962,144.99528862484635,Entire home/apt,135,1,46,2017-03-19,1.95,2,345
9534858,Penthouse Suite Master Bedroom,49388500,Charlie,,Stonnington,-37.85413119091201,145.009719718612,Private room,66,3,0,,,1,0
3326899,LOFT ROOM ABOVE SHOP!,7590889,Paddy,,Stonnington,-37.859627219119965,145.02821630999404,Private room,48,6,27,2017-03-03,0.81,1,181
7569733,Art Deco room in a leafy street,39687091,Andrew,,Stonnington,-37.85860960160766,145.00686459405543,Private room,48,1,73,2017-04-01,4.33,1,75
6079019,A Melbourne oasis!,8268579,Emma,,Stonnington,-37.84260895665395,145.03295691440687,Entire home/apt,300,3,49,2017-03-12,2.21,1,17
9617978,Beautiful light filled apartment,25340064,Natalie,,Stonnington,-37.85830865881379,145.0051746512535,Entire home/apt,121,1,32,2017-03-25,2.14,1,348
16303166,Refreshing 1 Bedroom Apartment in South Yarra,106672479,Eliza,,Stonnington,-37.83897328063753,144.99305285692165,Entire home/apt,87,1,3,2017-03-04,0.91,1,0
6250686,Spacious Apartment Private Bathroom With Car Park,32464646,Jarrod,,Stonnington,-37.85855057570523,145.00955506806883,Private room,69,1,29,2017-02-24,1.46,1,82
16729231,Top floor airy apartment in perfect location,86987685,Joanne,,Stonnington,-37.84468509260046,145.00002253306803,Private room,69,2,2,2017-03-04,0.88,2,137
10142870,Modern appartment Melbourne,39540850,Anthony,,Stonnington,-37.852381290602985,144.99269893656663,Entire home/apt,69,5,0,,,1,0
4048024,SouthYarra Exec (2br2bathWIFI+CarP),3721646,Alex,,Stonnington,-37.83761695402734,144.99341535433092,Entire home/apt,169,2,25,2016-12-18,0.97,16,341
9356492,Comfy getaway in Mecca of Melbs,29955433,Kirsty,,Stonnington,-37.8448203297334,144.99663210031557,Private room,62,1,0,,,1,0
1688748,South Yarra Luxury + City Views #1,8924888,Chris & Elle,,Stonnington,-37.84209823046249,144.99822700684467,Entire home/apt,128,3,113,2017-03-28,2.64,10,281
9979213,Cute Garden Apartment.,18231438,Claire,,Stonnington,-37.85373501800061,144.98845619161182,Entire home/apt,149,1,0,,,1,0
5424341,Modern South Yarra 1bd - Special,3670333,Tyson,,Stonnington,-37.84472046731966,144.99356128135574,Entire home/apt,160,1,26,2017-02-18,1.05,4,338
15973644,Sunny bedroom in newly renovated apartment,5520911,Nina,,Stonnington,-37.86162154062409,145.02131112207354,Private room,75,2,1,2017-03-02,0.91,1,245
6112504,3 story house/1 bed/1 bath/car spot,1887717,Arielle,,Stonnington,-37.85091328517697,144.99675703478295,Private room,350,1,0,,,1,364
6964479,Modern Apartment just off Chapel St,36517093,Chris,,Stonnington,-37.85168103573847,144.99563175714758,Entire home/apt,149,1,9,2016-12-17,0.43,1,0
14271763,Stylish Private Room in Prahran,20382458,Christopher,,Stonnington,-37.850037231469926,144.99739832014788,Private room,60,1,6,2017-03-05,0.88,1,340
13419530,Prahran Boutique Apartment,760849,Bev,,Stonnington,-37.84733668579056,144.99140115977903,Entire home/apt,269,3,1,2016-11-02,0.20,51,343
8832016,"Erica, brilliant South Yarra APTMT",7509953,Linton,,Stonnington,-37.84361384910268,144.99471804693775,Entire home/apt,169,2,26,2017-03-11,1.54,70,282
17548583,"Nice student house in Malvern East, close to CBD.",33292249,Sam,,Stonnington,-37.86906836387643,145.05833520917804,Private room,31,1,0,,,1,66
17777962,Sunny and quiet apartment next Albert Park F1 GP,51849098,Iker,,Stonnington,-37.843187336004256,144.98897843920508,Entire home/apt,100,3,0,,,1,11
7423888,New York style warehouse apartment,8716575,Lauren,,Stonnington,-37.84129756567589,145.01110213826348,Entire home/apt,180,1,0,,,1,365
16697280,New Chic South Yarra apartment 2BR carpark WIFI,27123605,June,,Stonnington,-37.83780608871108,144.99497382768268,Entire home/apt,109,1,13,2017-04-02,5.27,1,164
13782006,Sanctuary in South Yarra,7056452,Helen,,Stonnington,-37.845016797224886,145.00204763682618,Private room,66,1,2,2017-02-06,0.92,1,174
2443399,South Yarra Perfect Location,6592478,Eran,,Stonnington,-37.83741502546374,144.99372745989575,Entire home/apt,111,1,59,2017-03-18,1.58,1,345
13420507,Skye Cottage - 'A Comfy Home Away from Home',76491517,Ian,,Stonnington,-37.85074753663722,144.98641784379095,Private room,66,2,37,2017-03-13,4.32,1,135
4114423,SYDeluxeEntert(2BR+2BATH+WIFI+CARP),3721646,Alex,,Stonnington,-37.83718632177356,144.99343119986156,Entire home/apt,187,2,18,2016-01-29,0.61,16,282
7488883,Bright Spacious and Comfy Apartment,5898485,Lee,,Stonnington,-37.835349216500845,145.00030248515782,Entire home/apt,152,2,0,,,1,0
4670828,South Yarra Luxury + City Views #4,8924888,Chris & Elle,,Stonnington,-37.84240558260285,144.9967638410605,Entire home/apt,132,3,72,2017-03-22,2.71,10,339
15517074,George Windsor Apartment 403,99724320,Dimitri,,Stonnington,-37.85394477026687,144.98452824261676,Entire home/apt,201,2,2,2017-03-06,0.38,1,168
16696734,King Bed + Generous Private Bathroom,27667619,Leroy,,Stonnington,-37.83731216159085,144.998604994177,Private room,110,2,5,2017-03-20,1.97,1,69
4071663,Close to everything in South Yarra,1753791,Clodagh,,Stonnington,-37.83704586819171,144.9869900728456,Entire home/apt,135,2,98,2017-03-19,3.72,1,70
8275475,Apartment in Melbourne,42889141,Robyn,,Stonnington,-37.84452942472429,144.9888071796124,Entire home/apt,250,3,19,2017-03-05,1.07,1,278
6277138,Designer Sth Yarra 2BD PAD *WIFI + PARKING,1739996,Paul,,Stonnington,-37.835909256266284,144.9968444522291,Entire home/apt,100,2,97,2017-03-12,4.19,42,53
11290187,Cute apartment close to the city!,7456649,Karlene,,Stonnington,-37.84484796132428,145.00252423905764,Entire home/apt,69,4,2,2017-01-03,0.15,1,0
15059111,"South Yarra Luxury, Comfy 2BR 2BATH",56593848,Jane,,Stonnington,-37.83879365106079,144.9934236258014,Entire home/apt,178,2,15,2017-03-19,2.38,2,11
6800981,Privacy in the heart of South Yarra,23054843,Ben,,Stonnington,-37.83518544895901,144.9883100709409,Private room,59,5,53,2017-03-10,2.42,1,327
11552382,Beautiful private pool house,60988911,Christopher,,Stonnington,-37.870200861502134,145.04519280650354,Entire home/apt,94,1,6,2017-03-20,0.51,1,356
9094826,Prahran living on Chapel Street...,47418903,Anna,,Stonnington,-37.851342159839454,144.99268590540436,Entire home/apt,118,2,3,2016-07-04,0.21,1,321
11946960,Stylish Modern 2BD South Yarra InnerCityTownhouse,13294993,Zoe,,Stonnington,-37.84229225646772,144.98992575610097,Entire home/apt,130,1,4,2017-02-25,1.25,1,33
1722074,SouthYarra Top Floor(2BR+WIFI+CarP),3721646,Alex,,Stonnington,-37.83815897408255,144.99704980866179,Entire home/apt,159,2,40,2017-03-04,0.94,16,292
5785326,Spacious apartment with city views,10045229,Griff,,Stonnington,-37.83943849791415,145.00675810998467,Entire home/apt,201,3,8,2016-12-28,0.52,1,102
4343563,Tranquility in Prahran,8699971,Aaron,,Stonnington,-37.85595588103716,145.00689457885755,Private room,69,1,3,2015-09-27,0.15,1,0
6440772,Large Bedroom + Balcony + City View,33628160,Marissa,,Stonnington,-37.835329050909245,144.99576279871937,Private room,105,2,1,2015-07-25,0.05,1,365
11421521,"Life of the ""Rich & Famous"" -Toorak",58223971,Sandy,,Stonnington,-37.84003106766027,145.0038058791355,Private room,75,1,4,2016-06-18,0.30,1,168
8538303,Charming Prahran apartment,18793811,Andrea & Jase,,Stonnington,-37.85764600580454,145.0031674716947,Entire home/apt,94,2,3,2016-12-05,0.19,1,0
14829394,Amazing City View apartment,48014108,Fernanda,,Stonnington,-37.8449914444627,144.99480266808422,Entire home/apt,144,4,0,,,14,365
16299909,Stylish House in Residential Prahran - Open Courtyard,106567915,Heather,,Stonnington,-37.85667843990199,145.00404670838034,Entire home/apt,185,1,9,2017-03-18,2.57,1,142
9565840,Modern  House in Awesome locale.,2086551,Rod,,Stonnington,-37.850069789946176,145.01070019501398,Private room,83,2,21,2017-03-13,1.44,1,74
8603499,Cozy private room and parking space,9455350,Alejandro & Jair,,Stonnington,-37.83859525135676,144.98670347517853,Private room,58,2,34,2017-03-09,1.99,1,342
17614715,2 Bedroom Home in the Heart of Windsor,60699623,Rosemary,,Stonnington,-37.854599006387375,144.98868095743146,Entire home/apt,201,2,3,2017-03-25,3,1,78
17254846,Entire home 2-bedroom with GYM & POOL,7044585,Malcom,,Stonnington,-37.83748044462955,144.99330637231057,Entire home/apt,160,2,5,2017-03-18,3.33,1,131
12503517,Great location 1 bedroom apartment,35675114,Michaela,,Stonnington,-37.843958664224196,144.99946083932733,Entire home/apt,100,1,0,,,1,6
5994325,Cozy 2 Bedroom Apartment,27141709,Stephen,,Stonnington,-37.85715958621654,145.02101792920462,Entire home/apt,97,3,34,2017-03-26,1.49,1,291
12372223,Bright & spacious Melbourne home,66557850,Jane,,Stonnington,-37.85933258304321,145.00617312244435,Entire home/apt,170,4,0,,,1,0
3524961,Big Bright and Beautiful 1BR Apt,16415072,Tom,,Stonnington,-37.8539205693512,145.0064348194793,Entire home/apt,180,1,17,2017-03-26,0.93,1,181
17321041,"Cosy Apartment in Toorak, Close to Chapel Street",56941370,Andrew,,Stonnington,-37.845647517743096,145.0058569300576,Entire home/apt,118,1,5,2017-03-26,3.95,1,39
1064503,Room with priva L shaped courtayrd,2027601,Bill,,Stonnington,-37.88394435856083,145.06254111858956,Private room,41,3,16,2017-03-24,0.35,13,341
15453314,Private Room at Toorak Townhouse,15248082,James,,Stonnington,-37.84363655647082,145.00480324328478,Private room,89,1,10,2017-03-24,1.80,2,124
14994700,Million dollar location,23836610,Nakul,,Stonnington,-37.84883244462277,144.99330666936356,Entire home/apt,149,1,1,2016-10-01,0.16,1,214
4771043,Studio Balcony WiFi Gym Parking,24611108,Leanne,,Stonnington,-37.841723559808024,145.00925270734984,Entire home/apt,101,5,102,2017-03-30,3.63,1,153
11554062,LUXICO - Caroline Street,11914644,Luxico Holiday Homes,,Stonnington,-37.833486770833495,144.98815057454706,Entire home/apt,552,5,2,2017-01-20,0.47,58,316
12274968,A few minutes walk to Chapel Street,23735439,Ashley,,Stonnington,-37.84752439828438,144.9910364684518,Entire home/apt,220,3,0,,,1,0
3690751,Chapel St Designers' Bunker+Carpark,775684,Linda,,Stonnington,-37.840262270758735,144.99388577304478,Entire home/apt,121,6,114,2017-03-22,3.96,1,149
8704300,Ground floor apartment in Toorak,42164197,Ian,,Stonnington,-37.84584109687606,145.0113923517765,Entire home/apt,136,3,1,2016-01-25,0.07,1,0
12695486,Edwardian Charm with a Modern touch,27761091,James,,Stonnington,-37.85355839229852,145.0039192606119,Private room,75,1,0,,,1,0
17780413,"BRIGHT & MODERN, CLOSE TO SHOPS, CAFES & TRANSPORT",20834423,Sophia,,Stonnington,-37.839017608676215,144.99401836188434,Entire home/apt,94,2,0,,,1,28
17780419,Private Double Room,25992025,Natasha,,Stonnington,-37.842962402024554,145.00421966137728,Private room,80,1,0,,,1,80
8244928,Cosy 1 bdrm in heart of Sth Yarra,7818857,Sammy,,Stonnington,-37.84392524295737,144.98796911318416,Entire home/apt,106,2,3,2015-12-01,0.17,2,0
8310453,Modern Studio Cabana in Toorak,30021683,Andi,,Stonnington,-37.84670754257932,145.0047854467558,Entire home/apt,170,2,40,2017-03-25,2.16,1,257
16873530,Comfortable inner city apartment - prime location!,24389483,Jarrad,,Stonnington,-37.83562824705979,144.99153945199868,Private room,50,1,0,,,1,63
17387209,Beautiful Place for Single & Couple,117537156,Vipin,,Stonnington,-37.884417633700295,145.07876150752708,Shared room,121,1,0,,,1,89
642782,Entire apartment - heart of Prahran,917998,Wendy,,Stonnington,-37.852219527276766,144.99330859499636,Entire home/apt,94,2,43,2017-03-18,0.82,2,338
9997610,"Restaurants, Trams, at your door..",51359985,Susan,,Stonnington,-37.8652936352264,145.02939418372014,Entire home/apt,94,2,1,2016-03-25,0.08,1,0
17517871,Open Plan Living in the Heart of South Yarra,118027487,Lani,,Stonnington,-37.84456503551052,144.99025449746065,Entire home/apt,347,1,0,,,1,299
4869901,Private room in Toorak! ,3580388,Louise (And Andrew),,Stonnington,-37.84758342287479,145.004995158406,Private room,52,2,62,2017-03-25,2.32,1,48
9818478,"clean, convenient private bedroom",50575671,Tong,,Stonnington,-37.84014907802738,145.0062094636114,Private room,60,1,0,,,1,0
11483097,SUPERB 180degree VIEWS *POOL GYM PARKING WIFI,1739996,Paul,,Stonnington,-37.8368462094022,144.993006406562,Entire home/apt,100,2,70,2017-03-30,5.37,42,122
11423537,Tranquil South Yarra apmt w Parking and Wifi,6746014,David,,Stonnington,-37.84136737047984,145.00296218942518,Entire home/apt,121,1,17,2017-03-25,1.30,1,303
17157983,Location! Beautiful one bedroom.,43456336,Eloïse,,Stonnington,-37.85916669910011,145.0162891259239,Entire home/apt,89,2,1,2017-03-26,1,1,338
7393083,Large Melbourne House - 2  x  Free Parking,2674887,Melanie,,Stonnington,-37.84518647027255,144.9855914281565,Entire home/apt,225,2,78,2017-03-24,3.80,4,222
15585134,A gem in South Yarra close to all amenities,86610429,Anna,,Stonnington,-37.84360969644048,144.98880972001737,Entire home/apt,225,2,10,2017-03-26,2.61,1,74
18009968,Bright and cosy apartment in Armadale,9069007,Gustavo Federico,,Stonnington,-37.85595227833634,145.01799663078165,Private room,48,5,0,,,1,32
16207749,"Stylish, modern apartment, great location",54679831,Marnie,,Stonnington,-37.85202522981362,145.0421191574078,Entire home/apt,90,1,11,2017-03-25,3.06,1,54
17878953,Perfectly Presented - South Yarra Style!,27936595,Laiken,,Stonnington,-37.83463163367231,144.99153507714942,Entire home/apt,89,1,0,,,1,33
13946851,Beautiful Courtyard Queen APT -Free WIFI & NETFLIX,21311740,Hayley,,Stonnington,-37.856745762493404,145.00309078840368,Private room,66,3,3,2017-03-18,0.37,1,101
8376313,Who could ask for Moore?!,10222443,Zoe,,Stonnington,-37.846350568124,144.99007898919422,Entire home/apt,130,3,2,2017-02-27,0.14,1,134
10342423,Air Bed in South Yarra,21705561,Joe & Georgie,,Stonnington,-37.832756862226915,144.98828768658987,Shared room,69,1,0,,,1,365
16551320,Cosy 2 bed haven in prahran,5536247,Julia,,Stonnington,-37.85685761454744,145.00876146462227,Entire home/apt,127,5,1,2017-02-15,0.63,1,261
13520977,1 BR Apartment right in the heart of South Yarra,77670627,Elisa,,Stonnington,-37.838219974503325,144.9939163753767,Entire home/apt,105,1,28,2017-03-30,3.41,1,122
13815921,Cosy Nest,81362600,Mohammadmehdi,,Stonnington,-37.83869773466581,144.9941619923238,Private room,110,30,0,,,1,84
12210297,Just off Chapel Prahran- 2 Bdr Unit,53661902,Creina,,Stonnington,-37.85012496197502,144.9962455527049,Entire home/apt,180,2,7,2017-01-02,0.70,1,349
17780895,Stunning 2 beds apartment + parking,112751980,Ben,,Stonnington,-37.843415376487364,144.9977996551165,Entire home/apt,215,1,1,2017-04-01,1,3,181
13979808,Modern apartment in Malvern,31564584,Kevin,,Stonnington,-37.85193712691158,145.0413939743341,Entire home/apt,89,10,3,2017-01-21,0.51,1,129
15650983,Light and Spacious Apt: Stroll to Chapel Street,38126901,Sarah,,Stonnington,-37.83720772469605,145.00236767489994,Entire home/apt,111,1,2,2017-03-25,2,1,42
15847628,Light filled & modern apt.w/ incredible city views,15441432,Elizabeth,,Stonnington,-37.8517257665229,144.99394535979016,Entire home/apt,149,3,0,,,1,0
10474416,Modern Apt in heart of South Yarra,24361892,Alexandra,,Stonnington,-37.836507776930596,144.99754779891913,Private room,100,2,1,2016-03-03,0.08,1,0
609602,Spacious rm for you or couple 3/43,2027601,Bill,,Stonnington,-37.88332809289042,145.06240817669786,Private room,41,7,22,2016-09-29,0.43,13,141
16502097,Deco House Glen Iris Large Room,71040559,Lily,,Stonnington,-37.85457749324069,145.04890907446426,Private room,76,2,1,2017-01-21,0.41,2,324
12209492,South Yarra Central,65663745,Franco,,Stonnington,-37.84438107893324,144.9922680676382,Private room,85,2,3,2016-11-12,0.36,1,352
10128616,Exciting New South Yarra Studio!,51862922,Saint,,Stonnington,-37.84591665569637,144.99314043162798,Entire home/apt,90,2,40,2017-02-26,2.63,10,354
15978725,"Modern, new and secure apartment.",3336951,Kate,,Stonnington,-37.84796345216514,144.99909654366024,Entire home/apt,119,1,4,2017-02-07,1.40,1,84
17046528,Centrally located Prahran room with Pvt Bathroom,36253968,Mark And,,Stonnington,-37.84798491937881,144.99313654762756,Private room,84,1,2,2017-03-26,2,1,174
8888898,Modern South Yarra Apartment,22077565,Hina,,Stonnington,-37.836833666770765,144.9934779882911,Entire home/apt,180,1,0,,,1,0
4967842,Neat & Simple Retro Apartment,2254850,Karishma,,Stonnington,-37.860024187158466,145.01599892717164,Entire home/apt,121,3,29,2017-03-02,1.08,1,362
15650258,South Yarra 2BDR Apt Lifestyle,69147040,Jay,,Stonnington,-37.837392522091655,144.99471997952926,Entire home/apt,201,2,12,2017-03-26,3.08,1,141
5918148,"Modern, Convenient *Free Wifi*",716304,Justin,,Stonnington,-37.856206711502864,145.00334442895678,Entire home/apt,75,1,73,2017-03-24,3.03,2,340
8507969,8 mixed dorm En-suite A,17739280,OZiHOUSE,,Stonnington,-37.83826663227348,144.98693371693082,Shared room,26,1,7,2017-03-27,0.53,7,174
13776993,Apartments next to Chapel Street with Spa & Gym,76731107,Aakash,,Stonnington,-37.83833213606109,144.99423222798833,Private room,60,1,0,,,1,0
10474060,Private room in gorgeous property,52131484,Naman,,Stonnington,-37.85755489721961,145.04412665166467,Private room,45,1,8,2017-03-10,0.55,1,352
14143944,"""Alexandra"" - Pearl Apartments",9028154,Joe,,Stonnington,-37.83715528465397,144.99392911881145,Entire home/apt,130,2,9,2017-03-25,1.41,13,352
